Date,Day,Time,Category,Item,Qty,Payment Method,Total Sales,Gross Sales,Net Sales,Tax,,,,,,Notes,Token,Transaction ID,Payment ID,Details
Jun-6-24,-Thursday-,11:19:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,VsDmfECtiSH3dDmbLHilp4bvydQZY,ds5vvrrXF6YvxJtnfg9okV7roOeZY,https://app.squareup.com/dashboard/sales/transactions/VsDmfECtiSH3dDmbLHilp4bvydQZY/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,12:10:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,VkfEqELQlpAm89FiIKQvlN1eV,ZsoMgIMMplj5DhfUXeku0MSlvaB,https://app.squareup.com/dashboard/sales/transactions/VkfEqELQlpAm89FiIKQvlN1eV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,12:10:pm,Admission,Admission Child/Senior,1,Card,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,VkfEqELQlpAm89FiIKQvlN1eV,ZsoMgIMMplj5DhfUXeku0MSlvaB,https://app.squareup.com/dashboard/sales/transactions/VkfEqELQlpAm89FiIKQvlN1eV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,12:55:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,JSNG4rEfLtUKJHO3pOFy2DneV,TLhQkqVKTd2qKT3wccJaw6j8uaB,https://app.squareup.com/dashboard/sales/transactions/JSNG4rEfLtUKJHO3pOFy2DneV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,1:28:pm,Admission,Donation,26,Split Tender,,$26.00,$26.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,PXYljwAs6Py59jSZLqr2dJkeV,"3XAXbY3TNRqkdzmfCF94ncxPuaB, nvcHMEYiawvFghZRldepLi1iuaB",https://app.squareup.com/dashboard/sales/transactions/PXYljwAs6Py59jSZLqr2dJkeV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,1:31:pm,Admission,Donation,42,Cash,,$42.00,$42.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,x6D2Ox7UdbsDwFKsAjNBs8FJhybZY,dk7IIiN0ShxmWNvAuoBHIgIIsGLZY,https://app.squareup.com/dashboard/sales/transactions/x6D2Ox7UdbsDwFKsAjNBs8FJhybZY/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,1:57:pm,None,Articulated Killer Whale,2,Card,,$40.00,$40.00,$4.80,,,,,,,0bce7720-799e-4dae-8144-fd7d3d556455,dCE8wGStBpsiEFxj8x9RRBleV,NaEz99YQm5RicNsDkiZ5HOmouaB,https://app.squareup.com/dashboard/sales/transactions/dCE8wGStBpsiEFxj8x9RRBleV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,2:23:pm,None,Shirt 2024 Design,1,Card,,$25.00,$25.00,$3.00,,,,,,,87c038ed-ebf8-4c02-9a84-914a85e35384,DXpC2USzFlLIOvhIz3YQeA0eV,5wqCrJYOBn82AjnQ2XR0yug0uaB,https://app.squareup.com/dashboard/sales/transactions/DXpC2USzFlLIOvhIz3YQeA0eV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,2:24:pm,Admission,Donation,28,Card,,$28.00,$28.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,bzBeuPiIwc60AszqEmL1565eV,x0AL3TQj91santS34rcKyPu6uaB,https://app.squareup.com/dashboard/sales/transactions/bzBeuPiIwc60AszqEmL1565eV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,4:09:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,3jiisjAX7mNLwIzHFMukUuyeV,NoFINTIclW9FW4Uy64K4TCWluaB,https://app.squareup.com/dashboard/sales/transactions/3jiisjAX7mNLwIzHFMukUuyeV/by-unit/LK5YHD455SWY6
Jun-6-24,-Thursday-,4:09:pm,Admission,Admission Child/Senior,1,Card,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,3jiisjAX7mNLwIzHFMukUuyeV,NoFINTIclW9FW4Uy64K4TCWluaB,https://app.squareup.com/dashboard/sales/transactions/3jiisjAX7mNLwIzHFMukUuyeV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,11:06:am,Admission,Donation,50,Card,,$50.00,$50.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,x0S5edIZI7sJIcfOcVwq2UleV,b7nsG6DzdweeAyIs8QD4M4VPuaB,https://app.squareup.com/dashboard/sales/transactions/x0S5edIZI7sJIcfOcVwq2UleV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,12:40:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,tspOWdfNDs7kR4xmrufdJ8feV,FU5yHBATuPxkj14NthjkOxcTvaB,https://app.squareup.com/dashboard/sales/transactions/tspOWdfNDs7kR4xmrufdJ8feV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,12:40:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,tspOWdfNDs7kR4xmrufdJ8feV,FU5yHBATuPxkj14NthjkOxcTvaB,https://app.squareup.com/dashboard/sales/transactions/tspOWdfNDs7kR4xmrufdJ8feV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,12:54:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,lIpimEOIIzvVDBUcs9C0cezeV,9yiSXA9Q9RPwKe2ycAuVU5x6uaB,https://app.squareup.com/dashboard/sales/transactions/lIpimEOIIzvVDBUcs9C0cezeV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,1:39:pm,Admission,Donation,28,Card,,$28.00,$28.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,JONHqG1hscGBLMeAoZ56TGheV,F4dxaRgwE9WSe04e83dVE38GvaB,https://app.squareup.com/dashboard/sales/transactions/JONHqG1hscGBLMeAoZ56TGheV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,2:33:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Va0DptGHryPy6n1estDI91neV,le8rswxOaqD5LHhjLnv9De1duaB,https://app.squareup.com/dashboard/sales/transactions/Va0DptGHryPy6n1estDI91neV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,2:34:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,LNwBYzoiRPZrH12RuFHpxWjeV,FGKYmSoa0UmGX0qD1esBaB2suaB,https://app.squareup.com/dashboard/sales/transactions/LNwBYzoiRPZrH12RuFHpxWjeV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,2:34:pm,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,LNwBYzoiRPZrH12RuFHpxWjeV,FGKYmSoa0UmGX0qD1esBaB2suaB,https://app.squareup.com/dashboard/sales/transactions/LNwBYzoiRPZrH12RuFHpxWjeV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,2:46:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,PpxFuNTV62MJ3hCPvxyf8txbFtSZY,RGbsrCo4wz1QEnh4FIsOmN0AzRPZY,https://app.squareup.com/dashboard/sales/transactions/PpxFuNTV62MJ3hCPvxyf8txbFtSZY/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,2:47:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,bLTLbZjIQ1itKiYJMukJ0cieV,7bBD5MNgqJjd1RSlCqZ8uziHuaB,https://app.squareup.com/dashboard/sales/transactions/bLTLbZjIQ1itKiYJMukJ0cieV/by-unit/LK5YHD455SWY6
Jun-7-24,-Friday-,4:16:pm,None,Stubby Squid Sticker,1,Cash,,$5.00,$5.00,$0.60,,,,,,,679c337a-31cf-4299-b04b-70bc8d7db458,tAJjzPo10Fi9KpBnFvHWIVGj6hBZY,tWkCe7m6LDSuOrQsJBeFNNx5fIIZY,https://app.squareup.com/dashboard/sales/transactions/tAJjzPo10Fi9KpBnFvHWIVGj6hBZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,10:40:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,1w9MtLflivjGMDqjEcifJl8fQycZY,1yOrBAHEwXcGDEc5eIsvI8uYh8HZY,https://app.squareup.com/dashboard/sales/transactions/1w9MtLflivjGMDqjEcifJl8fQycZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,10:58:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Xrs9J2GlDjRgTQSPQaoeqWKuZYOZY,pqNjz5oLiI9mgIFh6Mtkdd4PglVZY,https://app.squareup.com/dashboard/sales/transactions/Xrs9J2GlDjRgTQSPQaoeqWKuZYOZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,11:37:am,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,DhEdotI4BU9ZLqbZnil3bS0eV,r5qOxeGsfcgBzI42GHaa9z6MvaB,https://app.squareup.com/dashboard/sales/transactions/DhEdotI4BU9ZLqbZnil3bS0eV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,11:57:am,Admission,Admission ADULT,2,Cash,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,TpCyjjTgTg6qAbPvfsA0A42O7wIZY,X7q1wbw0yTdT4Xkn7BJiuo4YyqfZY,https://app.squareup.com/dashboard/sales/transactions/TpCyjjTgTg6qAbPvfsA0A42O7wIZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,11:57:am,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,x6lZGHGCYT7HpvNC1PlVMo7eV,r9C55eUUzu6TNlu9g4CONBSkuaB,https://app.squareup.com/dashboard/sales/transactions/x6lZGHGCYT7HpvNC1PlVMo7eV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:10:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,FCaGRs7aouVfcddRS93IY6xeV,XJPK5CWYYRvnmgbMXjgMmF6YvaB,https://app.squareup.com/dashboard/sales/transactions/FCaGRs7aouVfcddRS93IY6xeV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:34:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,5KVYpsBjdoEjFOpici7IW7f3MGcZY,FsRCod3XJtxwNukATtw53RBaRBbZY,https://app.squareup.com/dashboard/sales/transactions/5KVYpsBjdoEjFOpici7IW7f3MGcZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:34:pm,Admission,Admission Child/Senior,1,Cash,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,5KVYpsBjdoEjFOpici7IW7f3MGcZY,FsRCod3XJtxwNukATtw53RBaRBbZY,https://app.squareup.com/dashboard/sales/transactions/5KVYpsBjdoEjFOpici7IW7f3MGcZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:34:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,1mA4mI0kcV6MWRmKhQFOPi3eV,fJT15KjkiuNRKAVCwipKqKOTvaB,https://app.squareup.com/dashboard/sales/transactions/1mA4mI0kcV6MWRmKhQFOPi3eV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:34:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,1mA4mI0kcV6MWRmKhQFOPi3eV,fJT15KjkiuNRKAVCwipKqKOTvaB,https://app.squareup.com/dashboard/sales/transactions/1mA4mI0kcV6MWRmKhQFOPi3eV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:35:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,LBoQIjGaVKEi2UulyRO909eeV,BilOQfYFQPhxPs6gpNVyzpMLvaB,https://app.squareup.com/dashboard/sales/transactions/LBoQIjGaVKEi2UulyRO909eeV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,1:35:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,LBoQIjGaVKEi2UulyRO909eeV,BilOQfYFQPhxPs6gpNVyzpMLvaB,https://app.squareup.com/dashboard/sales/transactions/LBoQIjGaVKEi2UulyRO909eeV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,2:08:pm,None,Articulated Killer Whale,1,Cash,,$20.00,$20.00,$2.40,,,,,,,0bce7720-799e-4dae-8144-fd7d3d556455,nFnmORCUvLgOHg3Q1TW2WS07GSXZY,HlN2qNqiRkb5Rqf1ny0m3wQWNlNZY,https://app.squareup.com/dashboard/sales/transactions/nFnmORCUvLgOHg3Q1TW2WS07GSXZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,2:24:pm,Admission,Admission ADULT,2,Cash,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,1Kwrav9WPQGN7uEMnUyRlDxjTHeZY,NQxiyoVqHFPPwxWpeEnPxIa0Iy5YY,https://app.squareup.com/dashboard/sales/transactions/1Kwrav9WPQGN7uEMnUyRlDxjTHeZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,2:25:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,BsA4s14iOvIrPZ5FAcC9Tz6eV,D9AxyRVla1SLMYcJ1YHpRdz7uaB,https://app.squareup.com/dashboard/sales/transactions/BsA4s14iOvIrPZ5FAcC9Tz6eV/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,2:53:pm,Admission,Admission ADULT,2,Cash,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,FGg8giHNxmPvV0d5RFs6397U8WMZY,RC1yLKNvw6cOHmExvwoto7ZsjYTZY,https://app.squareup.com/dashboard/sales/transactions/FGg8giHNxmPvV0d5RFs6397U8WMZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,3:45:pm,Admission,Admission Child/Senior,5,Cash,$15.01,$13.40,$13.40,$1.61,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,5S16gejZrGmJQ1vMONwTp3dILo5YY,R4sAjaF1wiX7NDBReLywDT3Za0GZY,https://app.squareup.com/dashboard/sales/transactions/5S16gejZrGmJQ1vMONwTp3dILo5YY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,4:50:pm,Admission,Admission Family Day Pass,1,Cash,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,hqve9vkwaWw5V20xOpAcWnPC6YFZY,vDGiZgmmSpb6PdRxpjOfawOAnYEZY,https://app.squareup.com/dashboard/sales/transactions/hqve9vkwaWw5V20xOpAcWnPC6YFZY/by-unit/LK5YHD455SWY6
Jun-8-24,-Saturday-,5:06:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,lmoS8LFegVQLSTzS5WjXz81eV,LnH5lJGpUTjlsYgSJZpFTNrwvaB,https://app.squareup.com/dashboard/sales/transactions/lmoS8LFegVQLSTzS5WjXz81eV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,10:52:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Fc7aRh9yh4vDWHQuCMUxrHSxhYZZY,vhZEdKsgJCNDnDS6UDOqxt68uuCZY,https://app.squareup.com/dashboard/sales/transactions/Fc7aRh9yh4vDWHQuCMUxrHSxhYZZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,10:54:am,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,54yfNlFoujsY5kZ3ItmvC9peV,Dd6YftCaDwn7ejDob0S3ku2RuaB,https://app.squareup.com/dashboard/sales/transactions/54yfNlFoujsY5kZ3ItmvC9peV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,10:54:am,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,54yfNlFoujsY5kZ3ItmvC9peV,Dd6YftCaDwn7ejDob0S3ku2RuaB,https://app.squareup.com/dashboard/sales/transactions/54yfNlFoujsY5kZ3ItmvC9peV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,11:01:am,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,vdpohPlMrbdKknofq2XqyPkeV,FOOEaNAT2N0gd4a0eIn3ubMauaB,https://app.squareup.com/dashboard/sales/transactions/vdpohPlMrbdKknofq2XqyPkeV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,11:01:am,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,vdpohPlMrbdKknofq2XqyPkeV,FOOEaNAT2N0gd4a0eIn3ubMauaB,https://app.squareup.com/dashboard/sales/transactions/vdpohPlMrbdKknofq2XqyPkeV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,11:14:am,Admission,Admission Child/Senior,1,Cash,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,5CtuFWOkAhR2lvdPvq5OLA1ldHSZY,3LmfmrGcOIpk2WiRbadfL0wYJRGZY,https://app.squareup.com/dashboard/sales/transactions/5CtuFWOkAhR2lvdPvq5OLA1ldHSZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,11:18:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,JuhdVOL0jJnviQtIQ0usrBBTqmZZY,H9BcVIhvmCV9n57Rdmt9LsTXRrDZY,https://app.squareup.com/dashboard/sales/transactions/JuhdVOL0jJnviQtIQ0usrBBTqmZZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,11:30:am,None,Slug Mug,1,Card,,$30.00,$30.00,$3.60,,,,,,,9cbb8d00-cfd3-45e7-a7f7-8b9f7d18ed20,h2ZsrNhXT7a2TUNw5yZCtR2eV,BaPLXlidLnwa9eQkvZOH9R4CuaB,https://app.squareup.com/dashboard/sales/transactions/h2ZsrNhXT7a2TUNw5yZCtR2eV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,11:34:am,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,pO1RV1C6y0mhzoHFcdbPp8teV,RiHTvI12Qj87Cg7cWk6n7J8TvaB,https://app.squareup.com/dashboard/sales/transactions/pO1RV1C6y0mhzoHFcdbPp8teV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:02:pm,Admission,Admission Child/Senior,1,Cash,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,3ncU37MnP3XbOuT96nHb90dq9QMZY,brzOsFa33tiuzv1f3zBCGVQNo5TZY,https://app.squareup.com/dashboard/sales/transactions/3ncU37MnP3XbOuT96nHb90dq9QMZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:14:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,HPgAXA28BMmALhOjS5ViqhgUjsQZY,Vewvo3TORnze6A8wPfYLKN7YdFeZY,https://app.squareup.com/dashboard/sales/transactions/HPgAXA28BMmALhOjS5ViqhgUjsQZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:16:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,pUqup4pEgvbmW62a7YrLdgI7lcSZY,NUP4e2uQ7Hu2PwvdjSdIDZ0LIZbZY,https://app.squareup.com/dashboard/sales/transactions/pUqup4pEgvbmW62a7YrLdgI7lcSZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:19:pm,Admission,Admission Child/Senior,1,Cash,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,jBoJOW7LLidktYbD6h3njmdRcIbZY,jdiYnJBnxqp8SqhCG9y2sIwHs1EZY,https://app.squareup.com/dashboard/sales/transactions/jBoJOW7LLidktYbD6h3njmdRcIbZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:19:pm,Admission,Admission ADULT halfprice,1,Cash,$2.49,$2.23,$2.23,$0.26,,,,,,,5419b9fd-a630-4949-9151-004d954edec7,jBoJOW7LLidktYbD6h3njmdRcIbZY,jdiYnJBnxqp8SqhCG9y2sIwHs1EZY,https://app.squareup.com/dashboard/sales/transactions/jBoJOW7LLidktYbD6h3njmdRcIbZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:23:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,FCkvaZqvAYGty3VWYAngQpmMeL6YY,jrtWn0InMZNBvFDrv7BRXIzBcH8YY,https://app.squareup.com/dashboard/sales/transactions/FCkvaZqvAYGty3VWYAngQpmMeL6YY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:26:pm,Admission,Admission Family Season Pass,1,Card,$56.00,$50.00,$50.00,$6.00,,,,,,,UARJ4OKBMJDE4KZWJR3U7H3A,J6FO5QFj8laA5Na20vKFOeveV,Fkb5EH7JBZLmzF4BC8r7GF54uaB,https://app.squareup.com/dashboard/sales/transactions/J6FO5QFj8laA5Na20vKFOeveV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:28:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,7xwygKqFmLlEqZWh7fyk2upeV,9QNwtLpTinod6upA3m9bKG5KvaB,https://app.squareup.com/dashboard/sales/transactions/7xwygKqFmLlEqZWh7fyk2upeV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:28:pm,Admission,Admission Child/Senior Halfprice,2,Card,$3.36,$3.00,$3.00,$0.36,,,,,,,c770930c-a977-42e7-98d0-696a7ca60e77,7xwygKqFmLlEqZWh7fyk2upeV,9QNwtLpTinod6upA3m9bKG5KvaB,https://app.squareup.com/dashboard/sales/transactions/7xwygKqFmLlEqZWh7fyk2upeV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:40:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,3f8Oe4Eg8WBf0nnsA7l1vHPaCQZZY,5Qek1gRobAhM7ToTKmKqpsXJMNUZY,https://app.squareup.com/dashboard/sales/transactions/3f8Oe4Eg8WBf0nnsA7l1vHPaCQZZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:40:pm,Admission,Admission Child/Senior,2,Cash,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,3f8Oe4Eg8WBf0nnsA7l1vHPaCQZZY,5Qek1gRobAhM7ToTKmKqpsXJMNUZY,https://app.squareup.com/dashboard/sales/transactions/3f8Oe4Eg8WBf0nnsA7l1vHPaCQZZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:44:pm,Admission,Admission Child/Senior,1,Cash,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,NOcfBFRPAhbvgW4QrJxtFF1R8HfZY,5alvQrP81mnNbMtyQTIekusItSTZY,https://app.squareup.com/dashboard/sales/transactions/NOcfBFRPAhbvgW4QrJxtFF1R8HfZY/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:45:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,HZ35sNX6L01FEpCJc2Ab5v3eV,TnV7C7JukMWKTnzDTCZetECfvaB,https://app.squareup.com/dashboard/sales/transactions/HZ35sNX6L01FEpCJc2Ab5v3eV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:45:pm,Admission,Admission Child/Senior,2,Card,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,HZ35sNX6L01FEpCJc2Ab5v3eV,TnV7C7JukMWKTnzDTCZetECfvaB,https://app.squareup.com/dashboard/sales/transactions/HZ35sNX6L01FEpCJc2Ab5v3eV/by-unit/LK5YHD455SWY6
Jun-9-24,-Sunday-,12:53:pm,None,Articulated Killer Whale,1,Cash,,$20.00,$20.00,$2.40,,,,,,,0bce7720-799e-4dae-8144-fd7d3d556455,blyQ27nsVHHh6l29M1bJsBAHEkAZY,BqtO7LHfgajQDLtlQ9aFYa6ZMvWZY,https://app.squareup.com/dashboard/sales/transactions/blyQ27nsVHHh6l29M1bJsBAHEkAZY/by-unit/LK5YHD455SWY6
