Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Channel,Token,Card Brand,PAN Suffix
2025-07-18,13:34:15,America/Vancouver,Gift Shop,Sticker - Big Skate ,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.35,h6pBtks8Oy8DAX5tN3Zu1pRcF6YZY,RK7Zm2VxhUdP5iRYLwoa0VladJEZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/h6pBtks8Oy8DAX5tN3Zu1pRcF6YZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,796f5973-f36c-4171-8840-a9fde521989f,"",""
2025-07-18,13:16:08,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,hUePmeE3E3K80G4Si7R47rc1xaaZY,xWzU33ni8G6bQ4dc38Dui6jkyTSZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/hUePmeE3E3K80G4Si7R47rc1xaaZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-18,13:15:05,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,RC3kqrk9zVrPP3oapWs9pG9eV,JqDKXL6BVuGikGxh0lixfWCcvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/RC3kqrk9zVrPP3oapWs9pG9eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Mastercard,7958
2025-07-18,12:10:37,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,hORMngJ0XLiMUYt0huXzXPu8EOWZY,RsmSkouBpCmnKfMYyTIVI6XLRqcZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/hORMngJ0XLiMUYt0huXzXPu8EOWZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,"",""
2025-07-18,11:19:06,America/Vancouver,Gift Shop,Sticker - Wolf Eel,1.0,Regular,"","",$6.00,$0.00,$6.00,$0.42,BQ2gZ0jrcJuSoBhM65glljpeV,TFKgRcEuYHgv01G0QlfTStOSuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/BQ2gZ0jrcJuSoBhM65glljpeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,5961bce1-d59a-470f-abde-cbe7735c9c3c,Visa,5022
2025-07-18,11:10:29,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,TnZOvVL7m0NRXi7RaJftUC7eV,f3u7VVESEzu8y1DA6pJQusr5uaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/TnZOvVL7m0NRXi7RaJftUC7eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,5022
2025-07-18,11:07:07,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,N89SJ6tDprApVA7dtFI8Pd6eV,hYaPCyhcvWSvJuhIfjJQpmcqvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/N89SJ6tDprApVA7dtFI8Pd6eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Visa,4348
2025-07-18,11:02:11,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,31tteBqvtl7iL86yJBFmbzLhatSZY,BsK0xqkwK0XaouXDmqWfjETsXHPZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/31tteBqvtl7iL86yJBFmbzLhatSZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-18,10:32:18,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,LPrUYhixEU5zh2TxwxWTxhdQEZBZY,VcdszbRy4wHDuOsA4nf807K9zdWZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/LPrUYhixEU5zh2TxwxWTxhdQEZBZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-17,13:10:04,America/Vancouver,None,Hermit Crab House Fund,1.0,Regular,"","",$15.45,$0.00,$15.45,$0.00,TP79b1vDCiKvWV4NNVS8hGU0QvDZY,1UTJtfWnAvjV7PeD1KWcUbN5CwGZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/TP79b1vDCiKvWV4NNVS8hGU0QvDZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,32092bb3-1050-49c0-9171-461e57fb824e,"",""
2025-07-17,12:21:56,America/Vancouver,Gift Shop,Magnet NCECS,-1.0,Regular,"","",-$2.00,$0.00,-$2.00,-$0.14,LPDYL9yv0MYbxLdZuysHOazeV,z18D0pyLG5AWjsO3sNdJLZRJRp7YY,North Coast Ecology Centre,Accidental Charge,https://app.squareup.com/dashboard/sales/transactions/LPDYL9yv0MYbxLdZuysHOazeV/by-unit/LK5YHD455SWY6,Refund,Atlin Promenade,"","","","",ea,-1,Physical Good,"",Atlin Promenade,f61044a6-fb6e-4cee-b9b7-c3762126d673,"",""
2025-07-17,12:18:07,America/Vancouver,Gift Shop,Magnet NCECS,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.14,DBkftFMqZ8UAgyELJlVGPe4eV,7b59I2qYU6BkVq2AUmOEispHvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/DBkftFMqZ8UAgyELJlVGPe4eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,f61044a6-fb6e-4cee-b9b7-c3762126d673,Visa,4905
2025-07-17,12:16:34,America/Vancouver,Gift Shop,Magnet NCECS,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.14,lgRU0wdaqrAYLWZKXDTrYyooU1TZY,z18D0pyLG5AWjsO3sNdJLZRJRp7YY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/lgRU0wdaqrAYLWZKXDTrYyooU1TZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,f61044a6-fb6e-4cee-b9b7-c3762126d673,"",""
2025-07-17,12:14:34,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,ZeTUWV5wzdnAuAoIA6Vp6uALd15YY,Bk8nxAKGgsBUd4jBcxYgiAEyFKQZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/ZeTUWV5wzdnAuAoIA6Vp6uALd15YY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-17,12:14:34,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,ZeTUWV5wzdnAuAoIA6Vp6uALd15YY,Bk8nxAKGgsBUd4jBcxYgiAEyFKQZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/ZeTUWV5wzdnAuAoIA6Vp6uALd15YY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-07-17,11:45:04,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,NymVDgvmIYfC2BJf5bq9QUueV,N8DWXZ7yVpGe1hV03ro6bL2YvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/NymVDgvmIYfC2BJf5bq9QUueV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,3219
2025-07-17,11:22:07,America/Vancouver,Gift Shop,TShirt 2024 Design,1.0,Regular,"","",$25.00,$0.00,$25.00,$1.75,vJjmjtTMcRLrdLVGukQDxY1eV,du2x7KgIuUPDhgTWZj1byfEmvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/vJjmjtTMcRLrdLVGukQDxY1eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,87c038ed-ebf8-4c02-9a84-914a85e35384,Interac,2601
2025-07-17,11:22:07,America/Vancouver,Gift Shop,Mug - Slug,1.0,Regular,"","",$28.00,$0.00,$28.00,$1.96,vJjmjtTMcRLrdLVGukQDxY1eV,du2x7KgIuUPDhgTWZj1byfEmvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/vJjmjtTMcRLrdLVGukQDxY1eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,9cbb8d00-cfd3-45e7-a7f7-8b9f7d18ed20,Interac,2601
2025-07-17,11:22:07,America/Vancouver,Gift Shop,Stickers - Salmon Fry,1.0,Regular,"","",$6.00,$0.00,$6.00,$0.42,vJjmjtTMcRLrdLVGukQDxY1eV,du2x7KgIuUPDhgTWZj1byfEmvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/vJjmjtTMcRLrdLVGukQDxY1eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,fa292a74-d824-49c9-ae09-40c0dc65ad31,Interac,2601
2025-07-17,11:22:07,America/Vancouver,Gift Shop,Stuffed Animal - Harbour Seal,1.0,Regular,"","",$16.63,$0.00,$16.63,$1.16,vJjmjtTMcRLrdLVGukQDxY1eV,du2x7KgIuUPDhgTWZj1byfEmvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/vJjmjtTMcRLrdLVGukQDxY1eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,5QWEIU7SHLYZC5Q3P3EKL6GQ,Interac,2601
2025-07-17,11:04:59,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,HFlL9CS5XNqnWlnguk92cQgeV,5Yy6ilctJwJrTp5nfJr4caHuuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/HFlL9CS5XNqnWlnguk92cQgeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Interac,3299
2025-07-14,15:40:28,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,1mW7qk4akI8aIJFTO7zQQ3weV,3RxTSV88s6GvQutqIvE51iEBuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/1mW7qk4akI8aIJFTO7zQQ3weV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Visa,8019
2025-07-14,14:32:19,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,PFrbzyImRXKasqLyVtZqxBmQYLUZY,3rMaOv8ah3a3NWKeWD8KVNp5Q4PZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/PFrbzyImRXKasqLyVtZqxBmQYLUZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,"",""
2025-07-14,14:24:13,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,58s3v9sMBBhFocBzRZNvqQWuzg9YY,XLWNNYc9aaoAXow42NRw0TOgSeWZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/58s3v9sMBBhFocBzRZNvqQWuzg9YY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-07-14,14:24:13,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,58s3v9sMBBhFocBzRZNvqQWuzg9YY,XLWNNYc9aaoAXow42NRw0TOgSeWZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/58s3v9sMBBhFocBzRZNvqQWuzg9YY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,13:57:14,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,5CNIY9OoZCWkeoTXOpSaSKfeV,lyECGj1991qlQWfi3m6AzlHhvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/5CNIY9OoZCWkeoTXOpSaSKfeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Mastercard,8820
2025-07-14,13:56:23,America/Vancouver,Admission,Admission CHILD,2.0,Regular,"","",$6.00,$0.00,$6.00,$0.00,dGkB9X0eQjWMfLu9bHbdN1teV,1uGugiZAsTyIe0A0DrTfoOr1vaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/dGkB9X0eQjWMfLu9bHbdN1teV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Visa,9739
2025-07-14,13:56:23,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,dGkB9X0eQjWMfLu9bHbdN1teV,1uGugiZAsTyIe0A0DrTfoOr1vaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/dGkB9X0eQjWMfLu9bHbdN1teV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,9739
2025-07-14,13:52:08,America/Vancouver,Admission,Admission ADULT,4.0,Regular,"","",$20.00,$0.00,$20.00,$0.00,bFuy3FZjiKNXi9vGLxdQsvfeV,btqpCW9MakR3OQM83Vj22PmvvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/bFuy3FZjiKNXi9vGLxdQsvfeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,4,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,0567
2025-07-14,13:40:04,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,Feqh417xzAzHZs5rRL8yKqCXuiYZY,rLfOmsPT7iZbAjB0vqcyE9863IWZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/Feqh417xzAzHZs5rRL8yKqCXuiYZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,13:34:00,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,zv7nuD9SM0GrTxRVujvtY4fDCtCZY,ZCxR7en7XHwUrBZZGB4aaqR5kkGZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/zv7nuD9SM0GrTxRVujvtY4fDCtCZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,13:33:24,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,fVFEon58SDFPg4vvjFCBFDxEdbCZY,LP9yHihv1XcxseqtLaeTHnr9gWHZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/fVFEon58SDFPg4vvjFCBFDxEdbCZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-07-14,13:33:24,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,fVFEon58SDFPg4vvjFCBFDxEdbCZY,LP9yHihv1XcxseqtLaeTHnr9gWHZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/fVFEon58SDFPg4vvjFCBFDxEdbCZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,13:23:29,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,1o7R8KfzzuPvdKxINBtb3Q3eV,zbRSbzlUEBhnY1yFVFjRrDFtvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/1o7R8KfzzuPvdKxINBtb3Q3eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,2446
2025-07-14,13:23:29,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,1o7R8KfzzuPvdKxINBtb3Q3eV,zbRSbzlUEBhnY1yFVFjRrDFtvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/1o7R8KfzzuPvdKxINBtb3Q3eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Visa,2446
2025-07-14,13:21:26,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,dY7UNUwBPtc435SgBK9vaVB40McZY,rlceGUCwz0yFaZxR9KFtZMFnEv8YY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/dY7UNUwBPtc435SgBK9vaVB40McZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,13:10:51,America/Vancouver,Admission,Admission CHILD,2.0,Regular,"","",$6.00,$0.00,$6.00,$0.00,N6WRcF2PAaRpSIpKWJS9wEoZjaUZY,R0wvPhD3lYlpb9xinKHjzldxE1OZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/N6WRcF2PAaRpSIpKWJS9wEoZjaUZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-07-14,13:10:51,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,N6WRcF2PAaRpSIpKWJS9wEoZjaUZY,R0wvPhD3lYlpb9xinKHjzldxE1OZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/N6WRcF2PAaRpSIpKWJS9wEoZjaUZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,13:04:56,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,rdGCDTinwIUPtRFtbPkaGZ2eV,3vSsw275jH8cxacoRUv0LdY0vaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/rdGCDTinwIUPtRFtbPkaGZ2eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Interac,4655
2025-07-14,13:04:56,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,rdGCDTinwIUPtRFtbPkaGZ2eV,3vSsw275jH8cxacoRUv0LdY0vaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/rdGCDTinwIUPtRFtbPkaGZ2eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,4655
2025-07-14,12:50:04,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,tIdViQOP8js2BFFeSCTdAOpeV,RWzInDGRKqQRcklcMHjQSPhhvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/tIdViQOP8js2BFFeSCTdAOpeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,4202
2025-07-14,12:42:39,America/Vancouver,Admission,Admission SENIOR,2.0,Regular,"","",$6.00,$0.00,$6.00,$0.00,zteDBKR7K2LoLxKGV9tAoFieV,ZaV3M0fM57rLsPtUWyy0qAJCvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/zteDBKR7K2LoLxKGV9tAoFieV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,IAGAJ4HEFZS2LK6TBQWNBQGW,Visa,6785
2025-07-14,12:30:53,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,5qd6A0gf2ALAp5hhsUdE1Lhbp7OZY,PHE2iK2j1IcWFx5hv7N1QdHvgcAZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/5qd6A0gf2ALAp5hhsUdE1Lhbp7OZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,12:30:53,America/Vancouver,Admission,Admission CHILD,2.0,Regular,"","",$6.00,$0.00,$6.00,$0.00,5qd6A0gf2ALAp5hhsUdE1Lhbp7OZY,PHE2iK2j1IcWFx5hv7N1QdHvgcAZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/5qd6A0gf2ALAp5hhsUdE1Lhbp7OZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-07-14,12:13:01,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,LBW9f1AMX18yOzC7b1WMmo0H85LZY,bdQOReNL46wxP5Ul3nJNP0nAROEZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/LBW9f1AMX18yOzC7b1WMmo0H85LZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,12:03:28,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,1whwxTu4qnTTbehNdONQQXpKcoEZY,Tp0mWMiy9CwJPUpbOJVVYO45iOTZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/1whwxTu4qnTTbehNdONQQXpKcoEZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,12:03:09,America/Vancouver,Gift Shop,TShirts 2023 Design,1.0,Regular,"","",$20.00,$0.00,$20.00,$1.40,rDPpr8Wl6v8k5abTgJzzhhFISy7YY,96KkLkURylWN92EmPnlzdqpuEY9YY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/rDPpr8Wl6v8k5abTgJzzhhFISy7YY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,IGJEOUUCHBT6A7NMELUUNIEL,"",""
2025-07-14,11:54:30,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,712WXnRcqGAkcwoZ844rtxiUK5dZY,79ePg21L7S4VlIHMfgNr4hGYEyEZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/712WXnRcqGAkcwoZ844rtxiUK5dZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-07-14,11:31:58,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,1qSmTxmqjpwY3BuTbIZi0Y0eV,hyxKH9Ulb26qeEojjR4b3UfBuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/1qSmTxmqjpwY3BuTbIZi0Y0eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Mastercard,8784
2025-07-14,11:13:51,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,daSjxNIC1HVBMpXlXjv1bECM0SMZY,PpnJzMaDV5g3hWI2UfWUSi942UMZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/daSjxNIC1HVBMpXlXjv1bECM0SMZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,"",""
